,method,dataset,bias_n,seed,bias_delta,params,spearman,pairwise_calls,pairwise_calls_internal,listwise_calls,inferred_pairs,pairwise_api_calls,effective_calls_api
196,listwise_rounds,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9245708525708528,22212,19215,429,19215,2997,3426
197,listwise_rounds_bt,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9656232896232897,22212,19215,429,19215,2997,3426
198,listwise_rounds,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9344042504042505,32157,26163,252,26163,5994,6246
199,listwise_rounds_bt,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9684464244464246,32157,26163,252,26163,5994,6246
200,listwise_rounds,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.940932784932785,38151,26163,252,26163,11988,12240
201,listwise_rounds_bt,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9693658893658894,38151,26163,252,26163,11988,12240
202,listwise_rounds,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9191436191436193,19956,13962,501,13962,5994,6495
203,listwise_rounds_bt,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.963024195024195,19956,13962,501,13962,5994,6495
204,listwise_rounds,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.913031905031905,17217,11223,750,11223,5994,6744
205,listwise_rounds_bt,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.961992781992782,17217,11223,750,11223,5994,6744
206,listwise_rounds,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.9393806313806315,20420,16424,250,16424,3996,4246
207,listwise_rounds_bt,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.9567623247623249,20420,16424,250,16424,3996,4246
208,listwise_rounds,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.83890822339579,7398,5400,120,5400,1998,2118
209,listwise_rounds_bt,bimodal,50,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.9001305785370468,7398,5400,120,5400,1998,2118
210,streak,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6780083236235706,1515,0,0,0,1515,1515
211,streak_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.6872461472461472,1515,0,0,0,1515,1515
212,streak,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.722700383716161,2020,0,0,0,2020,2020
213,streak_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7318549474380517,2020,0,0,0,2020,2020
214,streak,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6665899209321583,1500,0,0,0,1500,1500
215,streak_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6965071165966381,1500,0,0,0,1500,1500
216,streak,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6117594274931535,1000,0,0,0,1000,1000
217,streak_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6271699217050483,1000,0,0,0,1000,1000
218,streak,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7469395964713378,2500,0,0,0,2500,2500
219,streak_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7536507867001703,2500,0,0,0,2500,2500
220,streak,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7469395964713378,2500,0,0,0,2500,2500
221,streak_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7536507867001703,2500,0,0,0,2500,2500
222,pruned_elo,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.7890757003619163,4001,0,0,0,4001,4001
223,pruned_elo_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8521685305880955,4001,0,0,0,4001,4001
224,pruned_elo,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.7693515704500972,2763,0,0,0,2763,2763
225,pruned_elo_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8145648930465393,2763,0,0,0,2763,2763
226,pruned_elo,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.8377697377697378,5960,0,0,0,5960,5960
227,pruned_elo_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.877683366859603,5960,0,0,0,5960,5960
228,pruned_elo,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8237018357018356,4759,0,0,0,4759,4759
229,pruned_elo_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8617938772133411,4759,0,0,0,4759,4759
230,pruned_elo,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8601229641229642,7871,0,0,0,7871,7871
231,pruned_elo_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.8882204042204042,7871,0,0,0,7871,7871
232,pruned_elo,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8365235725235726,6755,0,0,0,6755,6755
233,pruned_elo_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.8828262548262548,6755,0,0,0,6755,6755
234,pruned_elo,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.8544846024846026,8337,0,0,0,8337,8337
235,pruned_elo_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.8909808389808391,8337,0,0,0,8337,8337
236,listwise_rounds,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8271026751026751,14808,12810,286,12810,1998,2284
237,listwise_rounds_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8968411516032454,14808,12810,286,12810,1998,2284
238,listwise_rounds,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8630921270921271,22212,19215,429,19215,2997,3426
239,listwise_rounds_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9031941031941031,22212,19215,429,19215,2997,3426
240,listwise_rounds,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8710753390753391,32157,26163,252,26163,5994,6246
241,listwise_rounds_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9068142308142307,32157,26163,252,26163,5994,6246
242,listwise_rounds,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8819953019953021,38151,26163,252,26163,11988,12240
243,listwise_rounds_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9070564270564272,38151,26163,252,26163,11988,12240
244,listwise_rounds,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.860038292038292,19956,13962,501,13962,5994,6495
245,listwise_rounds_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9026080466080468,19956,13962,501,13962,5994,6495
246,listwise_rounds,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8638364998364998,17217,11223,750,11223,5994,6744
247,listwise_rounds_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9029888309888311,17217,11223,750,11223,5994,6744
248,listwise_rounds,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.8849132729132729,20420,16424,250,16424,3996,4246
249,listwise_rounds_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.8996774864736163,20420,16424,250,16424,3996,4246
250,listwise_rounds,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.801559004604223,7398,5400,120,5400,1998,2118
251,listwise_rounds_bt,bimodal,200,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.8432111984219286,7398,5400,120,5400,1998,2118
252,streak,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.7014174398983845,1515,0,0,0,1515,1515
253,streak_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.05, 'seed': 11}",0.7003480447522213,1515,0,0,0,1515,1515
254,streak,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7679855271084947,2000,0,0,0,2000,2000
255,streak_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 4, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7622545501237336,2000,0,0,0,2000,2000
256,streak,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.6898156494889497,1500,0,0,0,1500,1500
257,streak_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 24, 'r': 3, 'min_distinct_opponents': 3, 'max_epochs': 18, 'opponent_selection': 'similar', 'randomness_factor': 0.3, 'seed': 11}",0.7062479488976143,1500,0,0,0,1500,1500
258,streak,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6191722459523893,1000,0,0,0,1000,1000
259,streak_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 2, 'min_distinct_opponents': 2, 'max_epochs': 12, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.6171198162557888,1000,0,0,0,1000,1000
260,streak,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7981168500650553,2500,0,0,0,2500,2500
261,streak_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 24, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.800578530568484,2500,0,0,0,2500,2500
262,streak,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.7981168500650553,2500,0,0,0,2500,2500
263,streak_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'r': 5, 'min_distinct_opponents': 4, 'max_epochs': 30, 'opponent_selection': 'similar', 'randomness_factor': 0.1, 'seed': 11}",0.800578530568484,2500,0,0,0,2500,2500
264,pruned_elo,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.842047992171685,4001,0,0,0,4001,4001
265,pruned_elo_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.1}",0.8856913177645747,4001,0,0,0,4001,4001
266,pruned_elo,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8168616680642613,2763,0,0,0,2763,2763
267,pruned_elo_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 4, 'prune_percent': 0.2}",0.8257512810217607,2763,0,0,0,2763,2763
268,pruned_elo,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.8972049692049693,5960,0,0,0,5960,5960
269,pruned_elo_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.1}",0.9354301968143305,5960,0,0,0,5960,5960
270,pruned_elo,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.8695516975516976,4759,0,0,0,4759,4759
271,pruned_elo_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 8, 'prune_percent': 0.2}",0.9059060391559742,4759,0,0,0,4759,4759
272,pruned_elo,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.9242500442500443,7871,0,0,0,7871,7871
273,pruned_elo_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.1}",0.95676027146308,7871,0,0,0,7871,7871
274,pruned_elo,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.9031564711564711,6755,0,0,0,6755,6755
275,pruned_elo_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 12, 'prune_percent': 0.2}",0.9431764254717185,6755,0,0,0,6755,6755
276,pruned_elo,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.9210367650367651,8337,0,0,0,8337,8337
277,pruned_elo_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 24, 'match_strategy': 'similar', 'randomness_factor': 0.1, 'seed': 11, 'prune_start_round': 16, 'prune_percent': 0.3}",0.9588362868362869,8337,0,0,0,8337,8337
278,listwise_rounds,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.8937216897216897,14808,12810,286,12810,1998,2284
279,listwise_rounds_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9749110078357408,14808,12810,286,12810,1998,2284
280,listwise_rounds,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9395414555414555,22212,19215,429,19215,2997,3426
281,listwise_rounds_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 10, 'overlap': 3, 'boundary_passes': 1, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9868061788061787,22212,19215,429,19215,2997,3426
282,listwise_rounds,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9521631281631282,32157,26163,252,26163,5994,6246
283,listwise_rounds_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9900938220938221,32157,26163,252,26163,5994,6246
284,listwise_rounds,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9557449637449638,38151,26163,252,26163,11988,12240
285,listwise_rounds_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 15, 'overlap': 3, 'boundary_passes': 4, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9907429867429867,38151,26163,252,26163,11988,12240
286,listwise_rounds,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9440908040908041,19956,13962,501,13962,5994,6495
287,listwise_rounds_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 8, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9837875637875637,19956,13962,501,13962,5994,6495
288,listwise_rounds,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.932822648822649,17217,11223,750,11223,5994,6744
289,listwise_rounds_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 3, 'k': 6, 'overlap': 2, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1}",0.9803700683700685,17217,11223,750,11223,5994,6744
290,listwise_rounds,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.9578340818340819,20420,16424,250,16424,3996,4246
291,listwise_rounds_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 12, 'overlap': 4, 'boundary_passes': 2, 'grouping_strategy': 'random', 'randomness_factor': 0.2}",0.9764538404538404,20420,16424,250,16424,3996,4246
292,listwise_rounds,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.8553750648816222,7398,5400,120,5400,1998,2118
293,listwise_rounds_bt,normal,0,111,200.0,"{'initial_elo': 1500, 'k_factor': 32, 'n_rounds': 2, 'k': 10, 'overlap': 3, 'boundary_passes': 2, 'grouping_strategy': 'similar', 'randomness_factor': 0.1, 'listwise_call_budget': 120}",0.891227115505802,7398,5400,120,5400,1998,2118
